,E_price,Text,Psol,Pelec,Ppeop,Pven,Pint
2020-07-03 03:00:00,0.1833,285.05,0.0,1248,960,-2812.8,-604.8
2020-07-03 04:00:00,0.1833,283.95,0.0,1248,960,-3052.8,-844.8
2020-07-03 05:00:00,0.1833,284.55,714.3,1248,960,-3264.0,-1056.0
2020-07-03 06:00:00,0.3666,285.35,2355.3,1728,960,-3120.0,-432.0
2020-07-03 07:00:00,0.3666,287.05,7567.1,2208,960,-2928.0,240.0
2020-07-03 08:00:00,0.3666,288.85,11304.5,1248,960,-2563.2,-355.2
2020-07-03 09:00:00,0.3666,289.75,9455.0,480,960,-2179.2,-739.2
2020-07-03 10:00:00,0.3666,290.95,12419.4,480,960,-1996.8,-556.8
2020-07-03 11:00:00,0.3666,292.05,14373.6,1440,960,-1747.2,652.8
2020-07-03 12:00:00,0.3666,292.95,14445.9,2400,960,-1526.4,1833.6
2020-07-03 13:00:00,0.3666,293.75,15490.0,1440,960,-1344.0,1056.0
2020-07-03 14:00:00,0.3666,294.15,13507.3,480,960,-1200.0,240.0
2020-07-03 15:00:00,0.3666,294.05,9844.1,480,960,-1132.8,307.2
2020-07-03 16:00:00,0.3666,293.75,8758.8,1440,960,-1161.6,1238.4
2020-07-03 17:00:00,0.3666,293.25,8885.3,2784,960,-1238.4,2505.6
2020-07-03 18:00:00,0.3666,292.55,5883.8,2112,960,-1344.0,1728.0
2020-07-03 19:00:00,0.3666,291.55,3595.0,1728,960,-1507.2,1180.8
2020-07-03 20:00:00,0.3666,290.55,0.0,960,960,-1718.4,201.6
2020-07-03 21:00:00,0.3666,289.45,0.0,1248,960,-1920.0,288.0
2020-07-03 22:00:00,0.1833,288.45,0.0,1248,960,-2140.8,67.1999999999998
2020-07-03 23:00:00,0.1833,287.35,0.0,1248,960,-2342.4,-134.4
2020-07-04 00:00:00,0.1833,286.65,0.0,1248,960,-2553.6,-345.6
2020-07-04 01:00:00,0.1833,285.95,0.0,1248,960,-2688.0,-480.0
2020-07-04 02:00:00,0.1833,285.15,0.0,1248,960,-2822.4,-614.4
2020-07-04 03:00:00,0.1833,284.45,0.0,1248,960,-2966.4,-758.4
2020-07-04 04:00:00,0.1833,283.65,0.0,1248,960,-3100.8,-892.8
2020-07-04 05:00:00,0.1833,284.55,788.1,1248,960,-3244.8,-1036.8
2020-07-04 06:00:00,0.1833,285.95,4400.8,1728,960,-3043.2,-355.2
2020-07-04 07:00:00,0.1833,287.75,9082.8,2208,960,-2726.4,441.6
2020-07-04 08:00:00,0.1833,289.15,9624.4,1248,960,-2342.4,-134.4
2020-07-04 09:00:00,0.1833,290.35,11226.7,480,960,-2044.8,-604.8
2020-07-04 10:00:00,0.1833,291.45,12132.3,480,960,-1795.2,-355.2
2020-07-04 11:00:00,0.1833,292.65,14710.4,1440,960,-1574.4,825.6
2020-07-04 12:00:00,0.1833,293.55,15070.6,2400,960,-1334.4,2025.6
2020-07-04 13:00:00,0.1833,294.55,16584.1,1440,960,-1161.6,1238.4
2020-07-04 14:00:00,0.1833,295.25,14721.2,480,960,-969.6,470.4
2020-07-04 15:00:00,0.1833,295.45,13371.9,480,960,-844.8,595.2
2020-07-04 16:00:00,0.1833,295.65,14659.2,1440,960,-816.0,1584.0
2020-07-04 17:00:00,0.1833,295.35,12823.1,2784,960,-787.2,2956.8
2020-07-04 18:00:00,0.1833,294.55,9164.8,2112,960,-873.6,2198.4
2020-07-04 19:00:00,0.1833,293.35,2617.2,1728,960,-1056.0,1632.0
2020-07-04 20:00:00,0.1833,292.05,0.0,960,960,-1324.8,595.2
2020-07-04 21:00:00,0.1833,290.65,0.0,1248,960,-1593.6,614.4
2020-07-04 22:00:00,0.1833,289.25,0.0,1248,960,-1872.0,336.0
2020-07-04 23:00:00,0.1833,287.85,0.0,1248,960,-2160.0,48.0
2020-07-05 00:00:00,0.1833,286.75,0.0,1248,960,-2438.4,-230.4
2020-07-05 01:00:00,0.1833,285.65,0.0,1248,960,-2659.2,-451.2
2020-07-05 02:00:00,0.1833,284.45,0.0,1248,960,-2870.4,-662.4
2020-07-05 03:00:00,0.1833,283.35,0.0,1248,960,-3110.4,-902.4
2020-07-05 04:00:00,0.1833,282.15,0.0,1248,960,-3321.6,-1113.6
2020-07-05 05:00:00,0.1833,282.85,689.6,1248,960,-3552.0,-1344.0
2020-07-05 06:00:00,0.3666,283.55,2332.6,1728,960,-3379.2,-691.2
2020-07-05 07:00:00,0.3666,284.85,5967.4,2208,960,-3216.0,-48.0
2020-07-05 08:00:00,0.3666,286.15,8497.8,1248,960,-2928.0,-720.0
2020-07-05 09:00:00,0.3666,287.35,10121.7,480,960,-2649.6,-1209.6
2020-07-05 10:00:00,0.3666,288.65,12865.2,480,960,-2390.4,-950.4
2020-07-05 11:00:00,0.3666,289.95,14896.9,1440,960,-2121.6,278.4
2020-07-05 12:00:00,0.3666,291.35,17410.6,2400,960,-1852.8,1507.2
2020-07-05 13:00:00,0.3666,292.25,16466.1,1440,960,-1574.4,825.6
2020-07-05 14:00:00,0.3666,293.15,16073.9,480,960,-1401.6,38.4000000000001
2020-07-05 15:00:00,0.3666,293.25,12932.1,480,960,-1238.4,201.6
2020-07-05 16:00:00,0.3666,293.15,11334.6,1440,960,-1228.8,1171.2
2020-07-05 17:00:00,0.3666,292.35,6551.1,2784,960,-1267.2,2476.8
2020-07-05 18:00:00,0.3666,291.35,4121.6,2112,960,-1440.0,1632.0
2020-07-05 19:00:00,0.3666,290.25,1668.5,1728,960,-1660.8,1027.2
2020-07-05 20:00:00,0.3666,289.55,0.0,960,960,-1891.2,28.8
2020-07-05 21:00:00,0.3666,288.75,0.0,1248,960,-2025.6,182.4
2020-07-05 22:00:00,0.1833,288.05,0.0,1248,960,-2179.2,28.8000000000002
2020-07-05 23:00:00,0.1833,287.25,0.0,1248,960,-2313.6,-105.6
2020-07-06 00:00:00,0.1833,286.75,0.0,1248,960,-2467.2,-259.2
2020-07-06 01:00:00,0.1833,286.25,0.0,1248,960,-2563.2,-355.2
2020-07-06 02:00:00,0.1833,285.75,0.0,1248,960,-2649.6,-441.6
2020-07-06 03:00:00,0.1833,285.25,0.0,1248,960,-2745.6,-537.6
2020-07-06 04:00:00,0.1833,284.75,0.0,1248,960,-2832.0,-624.0
2020-07-06 05:00:00,0.1833,285.85,689.6,1248,960,-2918.4,-710.4
2020-07-06 06:00:00,0.3666,287.35,6669.7,1728,960,-2668.8,19.2000000000003
2020-07-06 07:00:00,0.3666,288.85,8915.7,2208,960,-2342.4,825.6
2020-07-06 08:00:00,0.3666,290.35,10766.2,1248,960,-2025.6,182.4
2020-07-06 09:00:00,0.3666,291.85,12877.6,480,960,-1708.8,-268.8
2020-07-06 10:00:00,0.3666,293.05,13569.7,480,960,-1401.6,38.4000000000001
2020-07-06 11:00:00,0.3666,294.25,15378.4,1440,960,-1161.6,1238.4
2020-07-06 12:00:00,0.3666,295.45,17510.7,2400,960,-921.6,2438.4
2020-07-06 13:00:00,0.3666,296.25,16404.7,1440,960,-691.2,1708.8
2020-07-06 14:00:00,0.3666,296.65,14347.3,480,960,-547.2,892.8
2020-07-06 15:00:00,0.3666,296.95,14511.8,480,960,-489.6,950.4
2020-07-06 16:00:00,0.3666,296.85,12979.4,1440,960,-441.6,1958.4
2020-07-06 17:00:00,0.3666,296.25,9494.9,2784,960,-489.6,3254.4
2020-07-06 18:00:00,0.3666,295.25,6660.1,2112,960,-633.6,2438.4
2020-07-06 19:00:00,0.3666,293.95,985.2,1728,960,-854.4,1833.6
2020-07-06 20:00:00,0.3666,292.95,0.0,960,960,-1132.8,787.2
2020-07-06 21:00:00,0.3666,291.95,0.0,1248,960,-1344.0,864.0
2020-07-06 22:00:00,0.1833,290.95,0.0,1248,960,-1545.6,662.4
2020-07-06 23:00:00,0.1833,289.95,0.0,1248,960,-1747.2,460.8
2020-07-07 00:00:00,0.1833,289.25,0.0,1248,960,-1948.8,259.2
2020-07-07 01:00:00,0.1833,288.55,0.0,1248,960,-2083.2,124.8
2020-07-07 02:00:00,0.1833,287.75,0.0,1248,960,-2217.6,-9.59999999999991
2020-07-07 03:00:00,0.1833,287.05,0.0,1248,960,-2371.2,-163.2
2020-07-07 04:00:00,0.1833,286.25,0.0,1248,960,-2505.6,-297.6
2020-07-07 05:00:00,0.1833,287.35,689.6,1248,960,-2659.2,-451.2
2020-07-07 06:00:00,0.3666,289.15,7836.5,1728,960,-2409.6,278.4
2020-07-07 07:00:00,0.3666,291.25,12647.4,2208,960,-2016.0,1152.0
2020-07-07 08:00:00,0.3666,293.25,15367.3,1248,960,-1584.0,624.0
2020-07-07 09:00:00,0.3666,295.05,15832.9,480,960,-1171.2,268.8
2020-07-07 10:00:00,0.3666,296.65,15997.7,480,960,-816.0,624.0
2020-07-07 11:00:00,0.3666,297.85,17382.3,1440,960,-499.2,1900.8
2020-07-07 12:00:00,0.3666,299.05,19088.1,2400,960,-268.8,3091.2
2020-07-07 13:00:00,0.3666,299.95,18610.2,1440,960,-38.4,2361.6
2020-07-07 14:00:00,0.3666,300.35,15590.1,480,960,115.2,1555.2
2020-07-07 15:00:00,0.3666,300.35,15018.0,480,960,172.8,1612.8
2020-07-07 16:00:00,0.3666,299.95,12354.7,1440,960,144.0,2544.0
2020-07-07 17:00:00,0.3666,299.25,12284.2,2784,960,38.4,3782.4
2020-07-07 18:00:00,0.3666,297.95,6153.3,2112,960,-134.4,2937.6
2020-07-07 19:00:00,0.3666,296.65,3900.0,1728,960,-432.0,2256.0
2020-07-07 20:00:00,0.3666,295.55,0.0,960,960,-710.4,1209.6
2020-07-07 21:00:00,0.3666,294.55,0.0,1248,960,-940.8,1267.2
2020-07-07 22:00:00,0.1833,293.45,0.0,1248,960,-1152.0,1056.0
2020-07-07 23:00:00,0.1833,292.45,0.0,1248,960,-1372.8,835.2
2020-07-08 00:00:00,0.1833,291.75,0.0,1248,960,-1574.4,633.6
2020-07-08 01:00:00,0.1833,291.15,0.0,1248,960,-1718.4,489.6
2020-07-08 02:00:00,0.1833,290.45,0.0,1248,960,-1833.6,374.4
2020-07-08 03:00:00,0.1833,289.85,0.0,1248,960,-1968.0,240.0
2020-07-08 04:00:00,0.1833,289.25,0.0,1248,960,-2083.2,124.8
2020-07-08 05:00:00,0.1833,289.95,689.6,1248,960,-2198.4,9.59999999999991
2020-07-08 06:00:00,0.3666,290.85,3056.5,1728,960,-2035.2,652.8
2020-07-08 07:00:00,0.3666,292.55,8090.1,2208,960,-1833.6,1334.4
2020-07-08 08:00:00,0.3666,294.35,11192.9,1248,960,-1468.8,739.2
2020-07-08 09:00:00,0.3666,296.15,13727.4,480,960,-1104.0,336.0
2020-07-08 10:00:00,0.3666,297.55,14207.2,480,960,-729.6,710.4
2020-07-08 11:00:00,0.3666,299.05,16440.7,1440,960,-451.2,1948.8
2020-07-08 12:00:00,0.3666,300.45,18777.4,2400,960,-163.2,3196.8
2020-07-08 13:00:00,0.3666,301.25,16870.9,1440,960,105.6,2505.6
2020-07-08 14:00:00,0.3666,301.85,14874.7,480,960,240.0,1680.0
2020-07-08 15:00:00,0.3666,302.05,14586.5,480,960,336.0,1776.0
2020-07-08 16:00:00,0.3666,301.85,11984.9,1440,960,355.2,2755.2
2020-07-08 17:00:00,0.3666,301.35,11365.6,2784,960,288.0,4032.0
2020-07-08 18:00:00,0.3666,300.25,5195.9,2112,960,163.2,3235.2
2020-07-08 19:00:00,0.3666,299.05,1558.2,1728,960,-86.4,2601.6
2020-07-08 20:00:00,0.3666,297.65,0.0,960,960,-355.2,1564.8
2020-07-08 21:00:00,0.3666,296.25,0.0,1248,960,-643.2,1564.8
2020-07-08 22:00:00,0.1833,294.95,0.0,1248,960,-940.8,1267.2
2020-07-08 23:00:00,0.1833,293.55,0.0,1248,960,-1209.6,998.4
2020-07-09 00:00:00,0.1833,292.45,0.0,1248,960,-1488.0,720.0
2020-07-09 01:00:00,0.1833,291.15,0.0,1248,960,-1718.4,489.6
2020-07-09 02:00:00,0.1833,289.95,0.0,1248,960,-1977.6,230.4
2020-07-09 03:00:00,0.1833,288.65,0.0,1248,960,-2217.6,-9.59999999999991
2020-07-09 04:00:00,0.1833,287.35,0.0,1248,960,-2476.8,-268.8
2020-07-09 05:00:00,0.1833,288.45,788.1,1248,960,-2736.0,-528.0
2020-07-09 06:00:00,0.3666,289.95,7142.2,1728,960,-2486.4,201.6
2020-07-09 07:00:00,0.3666,291.75,11751.0,2208,960,-2160.0,1008.0
2020-07-09 08:00:00,0.3666,293.65,14470.6,1248,960,-1776.0,432.0
2020-07-09 09:00:00,0.3666,295.45,16205.2,480,960,-1392.0,48.0
2020-07-09 10:00:00,0.3666,296.85,15442.0,480,960,-1027.2,412.8
2020-07-09 11:00:00,0.3666,297.85,16155.0,1440,960,-748.8,1651.2
2020-07-09 12:00:00,0.3666,298.85,17770.8,2400,960,-556.8,2803.2
2020-07-09 13:00:00,0.3666,299.55,17445.1,1440,960,-374.4,2025.6
2020-07-09 14:00:00,0.3666,299.85,14502.7,480,960,-249.6,1190.4
2020-07-09 15:00:00,0.3666,299.85,13969.4,480,960,-220.8,1219.2
2020-07-09 16:00:00,0.3666,299.35,10816.1,1440,960,-240.0,2160.0
2020-07-09 17:00:00,0.3666,298.35,7290.3,2784,960,-364.8,3379.2
2020-07-09 18:00:00,0.3666,297.05,2988.8,2112,960,-585.6,2486.4
2020-07-09 19:00:00,0.3666,295.75,1691.7,1728,960,-873.6,1814.4
2020-07-09 20:00:00,0.3666,295.15,0.0,960,960,-1142.4,777.6
2020-07-09 21:00:00,0.3666,294.55,0.0,1248,960,-1267.2,940.8
2020-07-09 22:00:00,0.1833,293.85,0.0,1248,960,-1382.4,825.6
2020-07-09 23:00:00,0.1833,293.25,0.0,1248,960,-1526.4,681.6
2020-07-10 00:00:00,0.1833,293.15,0.0,1248,960,-1641.6,566.4
2020-07-10 01:00:00,0.1833,293.05,0.0,1248,960,-1651.2,556.8
2020-07-10 02:00:00,0.1833,292.95,0.0,1248,960,-1660.8,547.2
2020-07-10 03:00:00,0.1833,292.85,0.0,1248,960,-1670.4,537.6
2020-07-10 04:00:00,0.1833,292.65,0.0,1248,960,-1689.6,518.4
2020-07-10 05:00:00,0.1833,292.85,147.8,1248,960,-1718.4,489.6
2020-07-10 06:00:00,0.3666,293.25,886.7,1728,960,-1660.8,1027.2
2020-07-10 07:00:00,0.3666,293.35,812.8,2208,960,-1574.4,1593.6
2020-07-10 08:00:00,0.3666,293.15,123.1,1248,960,-1545.6,662.4
2020-07-10 09:00:00,0.3666,293.65,2610.7,480,960,-1574.4,-134.4
2020-07-10 10:00:00,0.3666,293.75,1798.0,480,960,-1468.8,-28.8
2020-07-10 11:00:00,0.3666,293.85,1674.8,1440,960,-1440.0,960.0
2020-07-10 12:00:00,0.3666,294.05,3029.4,2400,960,-1411.2,1948.8
2020-07-10 13:00:00,0.3666,294.35,3546.7,1440,960,-1363.2,1036.8
2020-07-10 14:00:00,0.3666,294.45,2635.4,480,960,-1296.0,144.0
2020-07-10 15:00:00,0.3666,294.45,2265.9,480,960,-1276.8,163.2
2020-07-10 16:00:00,0.3666,294.35,985.2,1440,960,-1267.2,1132.8
2020-07-10 17:00:00,0.3666,294.25,1009.8,2784,960,-1286.4,2457.6
2020-07-10 18:00:00,0.3666,294.15,394.1,2112,960,-1305.6,1766.4
2020-07-10 19:00:00,0.3666,293.95,172.4,1728,960,-1324.8,1363.2
2020-07-10 20:00:00,0.3666,293.65,0.0,960,960,-1353.6,566.4
2020-07-10 21:00:00,0.3666,293.35,0.0,1248,960,-1411.2,796.8
2020-07-10 22:00:00,0.1833,293.05,0.0,1248,960,-1468.8,739.2
2020-07-10 23:00:00,0.1833,292.75,0.0,1248,960,-1526.4,681.6
2020-07-11 00:00:00,0.1833,291.45,0.0,1248,960,-1574.4,633.6
2020-07-11 01:00:00,0.1833,290.05,0.0,1248,960,-1843.2,364.8
2020-07-11 02:00:00,0.1833,288.55,0.0,1248,960,-2121.6,86.4000000000001
2020-07-11 03:00:00,0.1833,287.15,0.0,1248,960,-2428.8,-220.8
2020-07-11 04:00:00,0.1833,285.75,0.0,1248,960,-2707.2,-499.2
2020-07-11 05:00:00,0.1833,286.85,763.5,1248,960,-2985.6,-777.6
2020-07-11 06:00:00,0.1833,288.55,7812.6,1728,960,-2736.0,-48.0
2020-07-11 07:00:00,0.1833,290.35,11182.5,2208,960,-2361.6,806.4
2020-07-11 08:00:00,0.1833,292.05,13525.4,1248,960,-1977.6,230.4
2020-07-11 09:00:00,0.1833,293.45,13547.2,480,960,-1632.0,-192.0
2020-07-11 10:00:00,0.1833,294.75,14193.8,480,960,-1353.6,86.4000000000001
2020-07-11 11:00:00,0.1833,295.85,15667.2,1440,960,-1084.8,1315.2
2020-07-11 12:00:00,0.1833,296.85,17505.6,2400,960,-873.6,2486.4
2020-07-11 13:00:00,0.1833,297.55,16674.1,1440,960,-681.6,1718.4
2020-07-11 14:00:00,0.1833,297.95,14553.2,480,960,-556.8,883.2
2020-07-11 15:00:00,0.1833,298.15,14920.2,480,960,-499.2,940.8
2020-07-11 16:00:00,0.1833,298.05,14199.6,1440,960,-480.0,1920.0
2020-07-11 17:00:00,0.1833,297.55,12004.5,2784,960,-518.4,3225.6
2020-07-11 18:00:00,0.1833,296.45,6691.5,2112,960,-643.2,2428.8
2020-07-11 19:00:00,0.1833,295.05,3555.8,1728,960,-892.8,1795.2
2020-07-11 20:00:00,0.1833,293.95,0.0,960,960,-1190.4,729.6
2020-07-11 21:00:00,0.1833,292.85,0.0,1248,960,-1420.8,787.2
2020-07-11 22:00:00,0.1833,291.75,0.0,1248,960,-1651.2,556.8
2020-07-11 23:00:00,0.1833,290.55,0.0,1248,960,-1872.0,336.0
2020-07-12 00:00:00,0.1833,290.05,0.0,1248,960,-2112.0,96.0
2020-07-12 01:00:00,0.1833,289.45,0.0,1248,960,-2198.4,9.59999999999991
2020-07-12 02:00:00,0.1833,288.85,0.0,1248,960,-2313.6,-105.6
2020-07-12 03:00:00,0.1833,288.25,0.0,1248,960,-2428.8,-220.8
2020-07-12 04:00:00,0.1833,287.75,0.0,1248,960,-2534.4,-326.4
2020-07-12 05:00:00,0.1833,288.75,812.8,1248,960,-2630.4,-422.4
2020-07-12 06:00:00,0.3666,289.75,4350.3,1728,960,-2400.0,288.0
2020-07-12 07:00:00,0.3666,291.95,11895.1,2208,960,-2179.2,988.8
2020-07-12 08:00:00,0.3666,293.85,14105.6,1248,960,-1708.8,499.2
2020-07-12 09:00:00,0.3666,295.75,16360.1,480,960,-1324.8,115.2
2020-07-12 10:00:00,0.3666,297.15,15003.3,480,960,-940.8,499.2
2020-07-12 11:00:00,0.3666,298.35,16577.7,1440,960,-662.4,1737.6
2020-07-12 12:00:00,0.3666,299.05,16467.9,2400,960,-432.0,2928.0
2020-07-12 13:00:00,0.3666,299.35,14212.3,1440,960,-307.2,2092.8
2020-07-12 14:00:00,0.3666,299.45,12071.8,480,960,-268.8,1171.2
2020-07-12 15:00:00,0.3666,299.05,10024.0,480,960,-268.8,1171.2
2020-07-12 16:00:00,0.3666,298.55,8810.0,1440,960,-374.4,2025.6
2020-07-12 17:00:00,0.3666,297.75,6434.7,2784,960,-489.6,3254.4
2020-07-12 18:00:00,0.3666,296.85,4395.5,2112,960,-672.0,2400.0
2020-07-12 19:00:00,0.3666,295.75,985.2,1728,960,-864.0,1824.0
2020-07-12 20:00:00,0.3666,294.15,0.0,960,960,-1104.0,816.0
2020-07-12 21:00:00,0.3666,292.65,0.0,1248,960,-1430.4,777.6
2020-07-12 22:00:00,0.1833,291.05,0.0,1248,960,-1737.6,470.4
2020-07-12 23:00:00,0.1833,289.45,0.0,1248,960,-2064.0,144.0
2020-07-13 00:00:00,0.1833,288.15,0.0,1248,960,-2390.4,-182.4
2020-07-13 01:00:00,0.1833,286.65,0.0,1248,960,-2649.6,-441.6
2020-07-13 02:00:00,0.1833,285.25,0.0,1248,960,-2947.2,-739.2
2020-07-13 03:00:00,0.1833,283.85,0.0,1248,960,-3225.6,-1017.6
2020-07-13 04:00:00,0.1833,282.35,0.0,1248,960,-3494.4,-1286.4
2020-07-13 05:00:00,0.1833,282.55,221.7,1248,960,-3792.0,-1584.0
2020-07-13 06:00:00,0.3666,283.55,2717.6,1728,960,-3724.8,-1036.8
2020-07-13 07:00:00,0.3666,285.55,8686.5,2208,960,-3494.4,-326.4
2020-07-13 08:00:00,0.3666,286.85,9231.9,1248,960,-3052.8,-844.8
2020-07-13 09:00:00,0.3666,288.95,14656.6,480,960,-2774.4,-1334.4
2020-07-13 10:00:00,0.3666,290.65,15222.4,480,960,-2332.8,-892.8
2020-07-13 11:00:00,0.3666,292.15,16827.7,1440,960,-1987.2,412.8
2020-07-13 12:00:00,0.3666,293.15,16911.3,2400,960,-1680.0,1680.0
2020-07-13 13:00:00,0.3666,293.95,16458.2,1440,960,-1488.0,912.0
2020-07-13 14:00:00,0.3666,294.25,14090.7,480,960,-1334.4,105.6
2020-07-13 15:00:00,0.3666,294.35,13500.6,480,960,-1296.0,144.0
2020-07-13 16:00:00,0.3666,294.25,12434.9,1440,960,-1286.4,1113.6
2020-07-13 17:00:00,0.3666,293.75,11078.1,2784,960,-1324.8,2419.2
2020-07-13 18:00:00,0.3666,292.75,6093.9,2112,960,-1440.0,1632.0
2020-07-13 19:00:00,0.3666,291.45,2098.4,1728,960,-1660.8,1027.2
2020-07-13 20:00:00,0.3666,290.25,0.0,960,960,-1929.6,-9.59999999999991
2020-07-13 21:00:00,0.3666,289.05,0.0,1248,960,-2179.2,28.8000000000002
2020-07-13 22:00:00,0.1833,287.85,0.0,1248,960,-2419.2,-211.2
2020-07-13 23:00:00,0.1833,286.65,0.0,1248,960,-2649.6,-441.6
2020-07-14 00:00:00,0.1833,285.85,0.0,1248,960,-2889.6,-681.6
2020-07-14 01:00:00,0.1833,285.05,0.0,1248,960,-3043.2,-835.2
2020-07-14 02:00:00,0.1833,284.25,0.0,1248,960,-3187.2,-979.2
2020-07-14 03:00:00,0.1833,283.35,0.0,1248,960,-3340.8,-1132.8
2020-07-14 04:00:00,0.1833,282.55,0.0,1248,960,-3504.0,-1296.0
2020-07-14 05:00:00,0.1833,282.65,73.9,1248,960,-3657.6,-1449.6
2020-07-14 06:00:00,0.3666,283.05,960.6,1728,960,-3609.6,-921.6
2020-07-14 07:00:00,0.3666,284.15,3793.4,2208,960,-3504.0,-336.0
2020-07-14 08:00:00,0.3666,285.05,5149.1,1248,960,-3254.4,-1046.4
2020-07-14 09:00:00,0.3666,286.15,7657.9,480,960,-3052.8,-1612.8
2020-07-14 10:00:00,0.3666,286.85,7579.8,480,960,-2812.8,-1372.8
2020-07-14 11:00:00,0.3666,287.75,10445.7,1440,960,-2659.2,-259.2
2020-07-14 12:00:00,0.3666,288.85,13144.9,2400,960,-2467.2,892.8
2020-07-14 13:00:00,0.3666,289.65,12799.8,1440,960,-2236.8,163.2
2020-07-14 14:00:00,0.3666,290.45,13675.5,480,960,-2073.6,-633.6
2020-07-14 15:00:00,0.3666,291.25,15080.0,480,960,-1920.0,-480.0
2020-07-14 16:00:00,0.3666,291.45,11795.6,1440,960,-1756.8,643.2
2020-07-14 17:00:00,0.3666,291.25,7857.5,2784,960,-1728.0,2016.0
2020-07-14 18:00:00,0.3666,290.55,4558.9,2112,960,-1776.0,1296.0
2020-07-14 19:00:00,0.3666,289.65,1132.6,1728,960,-1929.6,758.4
2020-07-14 20:00:00,0.3666,289.25,0.0,960,960,-2112.0,-192.0
2020-07-14 21:00:00,0.3666,288.95,0.0,1248,960,-2188.8,19.2000000000003
2020-07-14 22:00:00,0.1833,288.55,0.0,1248,960,-2236.8,-28.8000000000002
2020-07-14 23:00:00,0.1833,288.15,0.0,1248,960,-2313.6,-105.6
2020-07-15 00:00:00,0.1833,287.85,0.0,1248,960,-2380.8,-172.8
2020-07-15 01:00:00,0.1833,287.65,0.0,1248,960,-2428.8,-220.8
2020-07-15 02:00:00,0.1833,287.45,0.0,1248,960,-2457.6,-249.6
2020-07-15 03:00:00,0.1833,287.25,0.0,1248,960,-2486.4,-278.4
2020-07-15 04:00:00,0.1833,287.05,0.0,1248,960,-2515.2,-307.2
2020-07-15 05:00:00,0.1833,287.45,492.6,1248,960,-2534.4,-326.4
2020-07-15 06:00:00,0.3666,288.05,1674.8,1728,960,-2438.4,249.6
2020-07-15 07:00:00,0.3666,288.05,985.2,2208,960,-2304.0,864.0
2020-07-15 08:00:00,0.3666,288.95,5414.4,1248,960,-2294.4,-86.4000000000001
2020-07-15 09:00:00,0.3666,290.85,13241.8,480,960,-2092.8,-652.8
2020-07-15 10:00:00,0.3666,292.75,15289.3,480,960,-1689.6,-249.6
2020-07-15 11:00:00,0.3666,293.75,14120.7,1440,960,-1296.0,1104.0
2020-07-15 12:00:00,0.3666,294.95,16985.6,2400,960,-1104.0,2256.0
2020-07-15 13:00:00,0.3666,295.15,11340.6,1440,960,-873.6,1526.4
2020-07-15 14:00:00,0.3666,294.25,2733.9,480,960,-854.4,585.6
2020-07-15 15:00:00,0.3666,293.65,3398.9,480,960,-1056.0,384.0
2020-07-15 16:00:00,0.3666,293.15,3423.5,1440,960,-1180.8,1219.2
2020-07-15 17:00:00,0.3666,292.75,3522.0,2784,960,-1276.8,2467.2
2020-07-15 18:00:00,0.3666,292.25,2118.1,2112,960,-1363.2,1708.8
2020-07-15 19:00:00,0.3666,291.65,295.6,1728,960,-1468.8,1219.2
2020-07-15 20:00:00,0.3666,291.25,0.0,960,960,-1593.6,326.4
2020-07-15 21:00:00,0.3666,290.95,0.0,1248,960,-1670.4,537.6
2020-07-15 22:00:00,0.1833,290.55,0.0,1248,960,-1718.4,489.6
2020-07-15 23:00:00,0.1833,290.25,0.0,1248,960,-1795.2,412.8
2020-07-16 00:00:00,0.1833,289.65,0.0,1248,960,-1852.8,355.2
2020-07-16 01:00:00,0.1833,289.05,0.0,1248,960,-1968.0,240.0
2020-07-16 02:00:00,0.1833,288.35,0.0,1248,960,-2083.2,124.8
2020-07-16 03:00:00,0.1833,287.75,0.0,1248,960,-2217.6,-9.59999999999991
2020-07-16 04:00:00,0.1833,287.05,0.0,1248,960,-2323.2,-115.2
2020-07-16 05:00:00,0.1833,287.85,541.9,1248,960,-2457.6,-249.6
2020-07-16 06:00:00,0.3666,289.45,6089.4,1728,960,-2275.2,412.8
2020-07-16 07:00:00,0.3666,290.45,6031.9,2208,960,-1929.6,1238.4
2020-07-16 08:00:00,0.3666,291.35,7182.1,1248,960,-1718.4,489.6
2020-07-16 09:00:00,0.3666,292.35,9765.2,480,960,-1526.4,-86.4000000000001
2020-07-16 10:00:00,0.3666,293.65,12134.1,480,960,-1324.8,115.2
2020-07-16 11:00:00,0.3666,294.05,9770.1,1440,960,-1056.0,1344.0
2020-07-16 12:00:00,0.3666,294.55,11644.8,2400,960,-988.8,2371.2
2020-07-16 13:00:00,0.3666,295.35,13910.0,1440,960,-892.8,1507.2
2020-07-16 14:00:00,0.3666,296.15,14582.5,480,960,-739.2,700.8
2020-07-16 15:00:00,0.3666,296.35,12070.9,480,960,-585.6,854.4
2020-07-16 16:00:00,0.3666,296.25,9878.9,1440,960,-566.4,1833.6
2020-07-16 17:00:00,0.3666,295.85,7180.2,2784,960,-604.8,3139.2
2020-07-16 18:00:00,0.3666,295.05,4664.5,2112,960,-700.8,2371.2
2020-07-16 19:00:00,0.3666,294.15,1487.2,1728,960,-883.2,1804.8
2020-07-16 20:00:00,0.3666,293.65,0.0,960,960,-1075.2,844.8
2020-07-16 21:00:00,0.3666,293.15,0.0,1248,960,-1171.2,1036.8
2020-07-16 22:00:00,0.1833,292.65,0.0,1248,960,-1276.8,931.2
